index,search_song,search_artist,apple_track_id,preview_file,download_status
3271,This Christmas,Donny Hathaway,281714391.0,preview_clips/donny_hathaway__this_christmas__281714391.0.m4a,downloaded
3272,This Girl,Kungs vs Cookin' On 3 Burners,1643192214.0,preview_clips/kungs_vs_cookin_on_3_burners__this_girl__1643192214.0.m4a,downloaded
3273,This Is America,Childish Gambino,1379065464.0,preview_clips/childish_gambino__this_is_america__1379065464.0.m4a,downloaded
3274,This Is Halloween,The Citizens of Halloween,1440662595.0,preview_clips/the_citizens_of_halloween__this_is_halloween__1440662595.0.m4a,downloaded
3275,This Is How We Do,Katy Perry,1446741599.0,preview_clips/katy_perry__this_is_how_we_do__1446741599.0.m4a,downloaded
3276,This Is How We Roll,Florida Georgia Line Ft. Jason Derulo & Luke Bryan,1810283077.0,preview_clips/florida_georgia_line_ft_jason_derulo_luke_bryan__this_is_how_we_roll__1810283077.0.m4a,downloaded
3277,This Is Me,Demi Lovato & Joe Jonas,1452853919.0,preview_clips/demi_lovato_joe_jonas__this_is_me__1452853919.0.m4a,downloaded
3278,This Is Me Trying,Taylor Swift,1541904950.0,preview_clips/taylor_swift__this_is_me_trying__1541904950.0.m4a,downloaded
3279,This Is My Now,Jordin Sparks,267908481.0,preview_clips/jordin_sparks__this_is_my_now__267908481.0.m4a,downloaded
3280,This Is What You Came For,Calvin Harris Featuring Rihanna,1108212668.0,preview_clips/calvin_harris_featuring_rihanna__this_is_what_you_came_for__1108212668.0.m4a,downloaded
3281,This Is Why I'm Hot,Mims,715847622.0,preview_clips/mims__this_is_why_i_m_hot__715847622.0.m4a,downloaded
3282,This Summer's Gonna Hurt...,Maroon 5,1440829921.0,preview_clips/maroon_5__this_summer_s_gonna_hurt__1440829921.0.m4a,downloaded
3283,This Town,Niall Horan,1445036388.0,preview_clips/niall_horan__this_town__1445036388.0.m4a,downloaded
3284,Thnks Fr Th Mmrs,Fall Out Boy,1440787031.0,preview_clips/fall_out_boy__thnks_fr_th_mmrs__1440787031.0.m4a,downloaded
3285,Those Kinda Nights,Eminem Featuring Ed Sheeran,1495269627.0,preview_clips/eminem_featuring_ed_sheeran__those_kinda_nights__1495269627.0.m4a,downloaded
3286,Thot Shit,Megan Thee Stallion,1571139611.0,preview_clips/megan_thee_stallion__thot_shit__1571139611.0.m4a,downloaded
3287,Thought I Was Dead,"""Tyler, The Creator Featuring ScHoolboy Q & Santigold""",1789446435.0,preview_clips/tyler_the_creator_featuring_schoolboy_q_santigold__thought_i_was_dead__1789446435.0.m4a,downloaded
3288,Thought I Was Playing,Gunna & 21 Savage,1604376734.0,preview_clips/gunna_21_savage__thought_i_was_playing__1604376734.0.m4a,downloaded
3289,Thought You Should Know,Morgan Wallen,1818410321.0,preview_clips/morgan_wallen__thought_you_should_know__1818410321.0.m4a,downloaded
3290,Thousand Miles,The Kid Laroi,1620049008.0,preview_clips/the_kid_laroi__thousand_miles__1620049008.0.m4a,downloaded
3291,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,560097550.0,preview_clips/macklemore_ryan_lewis_featuring_wanz__thrift_shop__560097550.0.m4a,downloaded
3292,Thriller,Michael Jackson,269573303.0,preview_clips/michael_jackson__thriller__269573303.0.m4a,downloaded
3293,Thriller / Heads Will Roll,Glee Cast,1775272054.0,preview_clips/glee_cast__thriller_heads_will_roll__1775272054.0.m4a,downloaded
3294,Throat Baby (Go Baby),BRS Kash,1524851108.0,preview_clips/brs_kash__throat_baby_go_baby__1524851108.0.m4a,downloaded
3295,Through Glass,Stone Sour,214473041.0,preview_clips/stone_sour__through_glass__214473041.0.m4a,downloaded
3296,Throw It In The Bag,Fabolous Featuring The-Dream,1472497547.0,preview_clips/fabolous_featuring_the_dream__throw_it_in_the_bag__1472497547.0.m4a,downloaded
3297,Throw Some D's,Rich Boy Featuring Polow Da Don,1442955469.0,preview_clips/rich_boy_featuring_polow_da_don__throw_some_d_s__1442955469.0.m4a,downloaded
3298,Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,1440816031.0,preview_clips/rae_sremmurd_featuring_nicki_minaj_young_thug__throw_sum_mo__1440816031.0.m4a,downloaded
3299,Thunder,Imagine Dragons,1411629089.0,preview_clips/imagine_dragons__thunder__1411629089.0.m4a,downloaded
3300,TiK ToK,Ke$ha,381237322.0,preview_clips/ke_ha__tik_tok__381237322.0.m4a,downloaded
3301,Ticking,Zach Bryan,1703217250.0,preview_clips/zach_bryan__ticking__1703217250.0.m4a,downloaded
3302,Ticks,Brad Paisley,1626433699.0,preview_clips/brad_paisley__ticks__1626433699.0.m4a,downloaded
3303,Tie Me Down,New Boyz Featuring Ray J,330231476.0,preview_clips/new_boyz_featuring_ray_j__tie_me_down__330231476.0.m4a,downloaded
3304,Tiimmy Turner,Desiigner,1444854753.0,preview_clips/desiigner__tiimmy_turner__1444854753.0.m4a,downloaded
3305,Til Further Notice,Travis Scott Featuring James Blake & 21 Savage,1708274803.0,preview_clips/travis_scott_featuring_james_blake_21_savage__til_further_notice__1708274803.0.m4a,downloaded
3306,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,686780584.0,preview_clips/britney_spears_featuring_nicki_minaj_ke_ha__till_the_world_ends__686780584.0.m4a,downloaded
3307,Tim McGraw,Taylor Swift,1860454446.0,preview_clips/taylor_swift__tim_mcgraw__1860454446.0.m4a,downloaded
3308,Timber,Pitbull Featuring Ke$ha,1656840949.0,preview_clips/pitbull_featuring_ke_ha__timber__1656840949.0.m4a,downloaded
3309,Time Of Our Lives,Pitbull & Ne-Yo,938014004.0,preview_clips/pitbull_ne_yo__time_of_our_lives__938014004.0.m4a,downloaded
3310,Time Today,Moneybagg Yo,1550892156.0,preview_clips/moneybagg_yo__time_today__1550892156.0.m4a,downloaded
3311,Timeless,The Weeknd & Playboi Carti,1793702853.0,preview_clips/the_weeknd_playboi_carti__timeless__1793702853.0.m4a,downloaded
3312,Tiramisu,Don Toliver,1837477339.0,preview_clips/don_toliver__tiramisu__1837477339.0.m4a,downloaded
3313,Tit For Tat,Tate McRae,1854871778.0,preview_clips/tate_mcrae__tit_for_tat__1854871778.0.m4a,downloaded
3314,Titanic,Juice WRLD,1526575716.0,preview_clips/juice_wrld__titanic__1526575716.0.m4a,downloaded
3315,Titanium,David Guetta Featuring Sia,693226464.0,preview_clips/david_guetta_featuring_sia__titanium__693226464.0.m4a,downloaded
3316,Titi Me Pregunto,Bad Bunny,1664297506.0,preview_clips/bad_bunny__titi_me_pregunto__1664297506.0.m4a,downloaded
3317,To Be Loved,Adele,1590036269.0,preview_clips/adele__to_be_loved__1590036269.0.m4a,downloaded
3318,To The Moon!,JNR CHOI & Sam Tompkins,1607186827.0,preview_clips/jnr_choi_sam_tompkins__to_the_moon__1607186827.0.m4a,downloaded
3319,Tobey,"""Eminem, Big Sean & BabyTron""",1758367530.0,preview_clips/eminem_big_sean_babytron__tobey__1758367530.0.m4a,downloaded
3320,Today Was A Fairytale,Taylor Swift,1436741848.0,preview_clips/taylor_swift__today_was_a_fairytale__1436741848.0.m4a,downloaded
3321,Tom Ford,Jay-Z,1443063138.0,preview_clips/jay_z__tom_ford__1443063138.0.m4a,downloaded
3322,Tombstone,Rod Wave,1574560387.0,preview_clips/rod_wave__tombstone__1574560387.0.m4a,downloaded
3323,Tomorrow,Chris Young,444285001.0,preview_clips/chris_young__tomorrow__444285001.0.m4a,downloaded
3324,Tomorrow 2,GloRilla & Cardi B,1646100636.0,preview_clips/glorilla_cardi_b__tomorrow_2__1646100636.0.m4a,downloaded
3325,Tonight,Jonas Brothers,1814619133.0,preview_clips/jonas_brothers__tonight__1814619133.0.m4a,downloaded
3326,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,1443752176.0,preview_clips/enrique_iglesias_featuring_ludacris_dj_frank_e__tonight_i_m_lovin_you__1443752176.0.m4a,downloaded
3327,Tonight I Wanna Cry,Keith Urban,1440847084.0,preview_clips/keith_urban__tonight_i_wanna_cry__1440847084.0.m4a,downloaded
3328,Tonight Is The Night,Outasight,467890782.0,preview_clips/outasight__tonight_is_the_night__467890782.0.m4a,downloaded
3329,Tonight Tonight,Hot Chelle Rae,473422500.0,preview_clips/hot_chelle_rae__tonight_tonight__473422500.0.m4a,downloaded
3330,Too Close,Alex Clare,1443129077.0,preview_clips/alex_clare__too_close__1443129077.0.m4a,downloaded
3331,Too Easy,Gunna & Future,1604377115.0,preview_clips/gunna_future__too_easy__1604377115.0.m4a,downloaded
3332,Too Fast,Future,1769285058.0,preview_clips/future__too_fast__1769285058.0.m4a,downloaded
3333,Too Good,Drake Featuring Rihanna,1440843716.0,preview_clips/drake_featuring_rihanna__too_good__1440843716.0.m4a,downloaded
3334,Too Good At Goodbyes,Sam Smith,1536646948.0,preview_clips/sam_smith__too_good_at_goodbyes__1536646948.0.m4a,downloaded
3335,Too Late,The Weeknd,1499385861.0,preview_clips/the_weeknd__too_late__1499385861.0.m4a,downloaded
3336,Too Little Too Late,JoJo,1447539759.0,preview_clips/jojo__too_little_too_late__1447539759.0.m4a,downloaded
3337,Too Sweet,Hozier,1735414394.0,preview_clips/hozier__too_sweet__1735414394.0.m4a,downloaded
3338,Toosie Slide,Drake,1505950456.0,preview_clips/drake__toosie_slide__1505950456.0.m4a,downloaded
3339,Top Back,T.I.,1258980500.0,preview_clips/t_i__top_back__1258980500.0.m4a,downloaded
3340,Top Off,"""DJ Khaled Featuring JAY Z, Future & B""",1354738677.0,preview_clips/dj_khaled_featuring_jay_z_future_b__top_off__1354738677.0.m4a,downloaded
3341,Topia Twins,Travis Scott Featuring Rob49 & 21 Savage,1708274786.0,preview_clips/travis_scott_featuring_rob49_21_savage__topia_twins__1708274786.0.m4a,downloaded
3342,Torn,LeToya,1688643765.0,preview_clips/letoya__torn__1688643765.0.m4a,downloaded
3343,Total Eclipse Of The Heart,Glee Cast Featuring Jonathan Groff,369239191.0,preview_clips/glee_cast_featuring_jonathan_groff__total_eclipse_of_the_heart__369239191.0.m4a,downloaded
3344,Touch It,Busta Rhymes,1445847534.0,preview_clips/busta_rhymes__touch_it__1445847534.0.m4a,downloaded
3345,Touch My Body,Mariah Carey,1690496643.0,preview_clips/mariah_carey__touch_my_body__1690496643.0.m4a,downloaded
3346,Tough,Quavo & Lana Del Rey,1755248638.0,preview_clips/quavo_lana_del_rey__tough__1755248638.0.m4a,downloaded
3347,Toxic,Glee Cast,555824415.0,preview_clips/glee_cast__toxic__555824415.0.m4a,downloaded
3348,Track Star,Mooski,1554392808.0,preview_clips/mooski__track_star__1554392808.0.m4a,downloaded
3349,Training Season,Dua Lipa,1727526894.0,preview_clips/dua_lipa__training_season__1727526894.0.m4a,downloaded
3350,Traitor,Olivia Rodrigo,1560735421.0,preview_clips/olivia_rodrigo__traitor__1560735421.0.m4a,downloaded
3351,Trampoline,SHAED,1813103439.0,preview_clips/shaed__trampoline__1813103439.0.m4a,downloaded
3352,Trap Queen,Fetty Wap,1039540875.0,preview_clips/fetty_wap__trap_queen__1039540875.0.m4a,downloaded
3353,Trapped In The Closet,R. Kelly,253398537.0,preview_clips/r_kelly__trapped_in_the_closet__253398537.0.m4a,downloaded
3354,Travelin' Soldier,Cody Johnson,1844432099.0,preview_clips/cody_johnson__travelin_soldier__1844432099.0.m4a,downloaded
3355,Treacherous Twins,Drake & 21 Savage,1653012709.0,preview_clips/drake_21_savage__treacherous_twins__1653012709.0.m4a,downloaded
3356,Treasure,Bruno Mars,581806439.0,preview_clips/bruno_mars__treasure__581806439.0.m4a,downloaded
3357,Treat You Better,Shawn Mendes,1440904109.0,preview_clips/shawn_mendes__treat_you_better__1440904109.0.m4a,downloaded
3358,Tried Our Best,Drake,1710694699.0,preview_clips/drake__tried_our_best__1710694699.0.m4a,downloaded
3359,Trillionaire,Future Featuring YoungBoy Never Broke Again,1513389457.0,preview_clips/future_featuring_youngboy_never_broke_again__trillionaire__1513389457.0.m4a,downloaded
3360,Trip,Ella Mai,1436555518.0,preview_clips/ella_mai__trip__1436555518.0.m4a,downloaded
3361,Trollz,6ix9ine & Nicki Minaj,1711518971.0,preview_clips/6ix9ine_nicki_minaj__trollz__1711518971.0.m4a,downloaded
3362,Trouble,Eminem,1758367378.0,preview_clips/eminem__trouble__1758367378.0.m4a,downloaded
3363,Trouble With A Heartbreak,Jason Aldean,1604195528.0,preview_clips/jason_aldean__trouble_with_a_heartbreak__1604195528.0.m4a,downloaded
3364,Troublemaker,Olly Murs Featuring Flo Rida,567170624.0,preview_clips/olly_murs_featuring_flo_rida__troublemaker__567170624.0.m4a,downloaded
3365,Truck Bed,HARDY,1752581888.0,preview_clips/hardy__truck_bed__1752581888.0.m4a,downloaded
3366,True,Ryan Cabrera,20003003.0,preview_clips/ryan_cabrera__true__20003003.0.m4a,downloaded
3367,True Love,Kanye West & XXXTENTACION,1624803399.0,preview_clips/kanye_west_xxxtentacion__true_love__1624803399.0.m4a,downloaded
3368,True Story,Ariana Grande,1725913675.0,preview_clips/ariana_grande__true_story__1725913675.0.m4a,downloaded
3369,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,1641776008.0,preview_clips/nicki_minaj_featuring_drake_lil_wayne__truffle_butter__1641776008.0.m4a,downloaded
3370,Trumpets,Jason Derulo,840381892.0,preview_clips/jason_derulo__trumpets__840381892.0.m4a,downloaded
3371,Truth Hurts,Lizzo,1498195354.0,preview_clips/lizzo__truth_hurts__1498195354.0.m4a,downloaded
3372,Truth Is,Fantasia,275765409.0,preview_clips/fantasia__truth_is__275765409.0.m4a,downloaded
3373,Try,P!nk,545398138.0,preview_clips/p_nk__try__545398138.0.m4a,downloaded
3374,Try Me,The Weeknd,1363310493.0,preview_clips/the_weeknd__try_me__1363310493.0.m4a,downloaded
3375,Try Sleeping With A Broken Heart,Alicia Keys,341321615.0,preview_clips/alicia_keys__try_sleeping_with_a_broken_heart__341321615.0.m4a,downloaded
3376,Tuesday,I Love Makonnen Featuring Drake,1662165484.0,preview_clips/i_love_makonnen_featuring_drake__tuesday__1662165484.0.m4a,downloaded
3377,Tunnel Vision,Kodak Black,1221488260.0,preview_clips/kodak_black__tunnel_vision__1221488260.0.m4a,downloaded
3378,Turks,"""Nav, Gunna & Travis Scott""",1499932124.0,preview_clips/nav_gunna_travis_scott__turks__1499932124.0.m4a,downloaded
3379,Turks & Caicos,Rod Wave Featuring 21 Savage,1708125053.0,preview_clips/rod_wave_featuring_21_savage__turks_caicos__1708125053.0.m4a,downloaded
3380,Turn Down For What,DJ Snake & Lil Jon,786489670.0,preview_clips/dj_snake_lil_jon__turn_down_for_what__786489670.0.m4a,downloaded
3381,Turn Me On,David Guetta Featuring Nicki Minaj,1440900899.0,preview_clips/david_guetta_featuring_nicki_minaj__turn_me_on__1440900899.0.m4a,downloaded
3382,Turn My Swag On,Soulja Boy Tell'em,1444005185.0,preview_clips/soulja_boy_tell_em__turn_my_swag_on__1444005185.0.m4a,downloaded
3383,Turn Up The Music,Chris Brown,1456143784.0,preview_clips/chris_brown__turn_up_the_music__1456143784.0.m4a,downloaded
3384,Turnin Me On,Keri Hilson Featuring Lil Wayne,1443093442.0,preview_clips/keri_hilson_featuring_lil_wayne__turnin_me_on__1443093442.0.m4a,downloaded
3385,Tweaker,GELO,1793395512.0,preview_clips/gelo__tweaker__1793395512.0.m4a,downloaded
3386,Twerk,City Girls Featuring Cardi B,1803971306.0,preview_clips/city_girls_featuring_cardi_b__twerk__1803971306.0.m4a,downloaded
3387,Twilight Zone,Ariana Grande,1800579242.0,preview_clips/ariana_grande__twilight_zone__1800579242.0.m4a,downloaded
3388,Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,325306634.0,preview_clips/boys_like_girls_featuring_taylor_swift__two_is_better_than_one__325306634.0.m4a,downloaded
3389,Two Six,J. Cole,1876341629.0,preview_clips/j_cole__two_six__1876341629.0.m4a,downloaded
3390,Tyler Herro,Jack Harlow,1536651336.0,preview_clips/jack_harlow__tyler_herro__1536651336.0.m4a,downloaded
3391,Type Shit,"""Future, Metro Boomin, Travis Scott & Playboi Carti""",1737320968.0,preview_clips/future_metro_boomin_travis_scott_playboi_carti__type_shit__1737320968.0.m4a,downloaded
3392,U Already Know,112 Featuring Foxy Brown,1445160467.0,preview_clips/112_featuring_foxy_brown__u_already_know__1445160467.0.m4a,downloaded
3393,U And Dat,E-40 Featuring T-Pain & Kandi Girl,1700321003.0,preview_clips/e_40_featuring_t_pain_kandi_girl__u_and_dat__1700321003.0.m4a,downloaded
3394,U Don't Know Me,T.I.,1258952965.0,preview_clips/t_i__u_don_t_know_me__1258952965.0.m4a,downloaded
3395,U Make Me Wanna,Jadakiss Featuring Mariah Carey,1651483103.0,preview_clips/jadakiss_featuring_mariah_carey__u_make_me_wanna__1651483103.0.m4a,downloaded
3396,U Smile,Justin Bieber,1472491889.0,preview_clips/justin_bieber__u_smile__1472491889.0.m4a,downloaded
3397,U.O.E.N.O.,Rocko Featuring Future & Rick Ross,890999207.0,preview_clips/rocko_featuring_future_rick_ross__u_o_e_n_o__890999207.0.m4a,downloaded
3398,Uma Thurman,Fall Out Boy,1440826718.0,preview_clips/fall_out_boy__uma_thurman__1440826718.0.m4a,downloaded
3399,Umbrella,"""Metro Boomin, 21 Savage & Young Nudy""",1657584145.0,preview_clips/metro_boomin_21_savage_young_nudy__umbrella__1657584145.0.m4a,downloaded
3400,Umbrella,Rihanna Featuring Jay-Z,1441154437.0,preview_clips/rihanna_featuring_jay_z__umbrella__1441154437.0.m4a,downloaded
3401,Umm Hmm,YoungBoy Never Broke Again,1638210491.0,preview_clips/youngboy_never_broke_again__umm_hmm__1638210491.0.m4a,downloaded
3402,Un x100to,Grupo Frontera X Bad Bunny,1682500319.0,preview_clips/grupo_frontera_x_bad_bunny__un_x100to__1682500319.0.m4a,downloaded
3403,Un-Thinkable (I'm Ready),Alicia Keys,341321660.0,preview_clips/alicia_keys__un_thinkable_i_m_ready__341321660.0.m4a,downloaded
3404,Unaccommodating,Eminem Featuring Young M.A,1545469124.0,preview_clips/eminem_featuring_young_m_a__unaccommodating__1545469124.0.m4a,downloaded
3405,Unbreakable,Alicia Keys,267954705.0,preview_clips/alicia_keys__unbreakable__267954705.0.m4a,downloaded
3406,Unconditionally,Katy Perry,1440871471.0,preview_clips/katy_perry__unconditionally__1440871471.0.m4a,downloaded
3407,Undecided,Chris Brown,1466874588.0,preview_clips/chris_brown__undecided__1466874588.0.m4a,downloaded
3408,Under The Influence,Chris Brown,1481598829.0,preview_clips/chris_brown__under_the_influence__1481598829.0.m4a,downloaded
3409,Underneath The Tree,Kelly Clarkson,720861445.0,preview_clips/kelly_clarkson__underneath_the_tree__720861445.0.m4a,downloaded
3410,Undo It,Carrie Underwood,336669107.0,preview_clips/carrie_underwood__undo_it__336669107.0.m4a,downloaded
3411,Undressed,sombr,1802084938.0,preview_clips/sombr__undressed__1802084938.0.m4a,downloaded
3412,Unfaithful,Rihanna,1442955737.0,preview_clips/rihanna__unfaithful__1442955737.0.m4a,downloaded
3413,Unforgettable,French Montana Featuring Swae Lee,1254531914.0,preview_clips/french_montana_featuring_swae_lee__unforgettable__1254531914.0.m4a,downloaded
3414,Unholy,Sam Smith & Kim Petras,1643168566.0,preview_clips/sam_smith_kim_petras__unholy__1643168566.0.m4a,downloaded
3415,United In Grief,Kendrick Lamar,1624162615.0,preview_clips/kendrick_lamar__united_in_grief__1624162615.0.m4a,downloaded
3416,Unpredictable,Jamie Foxx Featuring Ludacris,297325925.0,preview_clips/jamie_foxx_featuring_ludacris__unpredictable__297325925.0.m4a,downloaded
3417,Unsteady,X Ambassadors,1440816724.0,preview_clips/x_ambassadors__unsteady__1440816724.0.m4a,downloaded
3418,Unstoppable,Sia,1055074639.0,preview_clips/sia__unstoppable__1055074639.0.m4a,downloaded
3419,Until I Found You,Stephen Sanchez,1581702085.0,preview_clips/stephen_sanchez__until_i_found_you__1581702085.0.m4a,downloaded
3420,Until The End Of Time,Justin Timberlake Duet With Beyonce,400946531.0,preview_clips/justin_timberlake_duet_with_beyonce__until_the_end_of_time__400946531.0.m4a,downloaded
